time_ms,pos_step,angle_deg,target_step
1540,-1490,0.000,-1396
1545,-1473,0.000,-1380
1550,-1455,0.000,-1364
1555,-1438,0.000,-1348
1560,-1421,0.000,-1332
1565,-1405,0.000,-1316
1570,-1389,0.000,-1300
1575,-1374,0.000,-1285
1580,-1359,0.000,-1269
1585,-1344,0.000,-1254
1590,-1327,0.000,-1238
1595,-1312,0.000,-1223
1600,-1296,0.000,-1207
1605,-1281,0.000,-1192
1610,-1266,0.000,-1177
1615,-1251,0.000,-1162
1620,-1236,0.000,-1147
1625,-1221,0.000,-1132
1630,-1206,0.000,-1117
1635,-1190,0.000,-1102
1640,-1175,0.000,-1087
1645,-1160,0.000,-1073
1650,-1145,0.000,-1058
1655,-1130,0.000,-1044
1660,-1115,0.000,-1029
1665,-1100,0.000,-1015
1670,-1085,0.000,-1001
1675,-1070,0.000,-987
1680,-1055,0.000,-973
1685,-1040,0.000,-959
1690,-1025,0.000,-945
1695,-1011,0.000,-931
1700,-997,0.000,-917
1705,-983,0.000,-904
1710,-969,0.000,-890
1715,-955,0.000,-877
1720,-941,0.000,-863
1725,-928,0.000,-850
1730,-914,0.000,-837
1735,-900,0.000,-824
1740,-887,0.000,-811
1745,-873,0.000,-798
1750,-859,0.000,-785
1755,-846,0.000,-773
1760,-832,0.000,-760
1765,-819,0.000,-745
1770,-805,0.000,-735
1775,-792,0.000,-721
1780,-778,0.000,-711
1785,-765,0.000,-699
1790,-751,0.000,-687
1795,-738,0.000,-672
1800,-724,0.000,-663
1805,-711,0.000,-651
1810,-697,0.000,-640
1815,-684,0.000,-628
1820,-671,0.000,-617
1825,-657,0.000,-606
1830,-645,0.000,-595
1835,-633,0.000,-584
1840,-622,0.000,-573
1845,-610,0.000,-562
1850,-599,0.000,-551
1855,-588,0.000,-540
1860,-577,0.000,-530
1865,-566,0.000,-519
1870,-555,0.000,-509
1875,-544,0.000,-499
1880,-533,0.000,-489
1885,-522,0.000,-479
1890,-511,0.000,-469
1895,-500,0.000,-459
1900,-489,0.000,-450
1905,-478,0.000,-440
1910,-467,0.000,-431
1915,-456,0.000,-421
1920,-446,0.000,-412
1925,-436,0.000,-403
